reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2CECLRFH55F8H,B000052WYL,D,"[3, 3]","I usually use Avon's make up remover to take off my waterproof mascara and liner, but I find myself unhappy with the results. I was running out of the Avon remover and wanted something different to replace it, so I popped on to Amazon to see what was available. I ended up buying this make up remover based on the price and reviews and I'm actually really happy with my purchase!Here are a few things I've found about this make up remover:*The bottle is about the size of the palm of my hand*Fragrance-free*Great price, especially the subscribe and save*The product is an oil, which can be a little messy*It is very moisturizing, which I love!*If you plan on putting make up on after using this make sure to get every trace of oil off of your eyelid and eyelashes or your new/fresh make up won't stick*I squirt this remover onto a cotton pad or cotton ball and gentle wiggle it back and forth on my eye to remove my liner and mascara, the make up slips off easily. I tightline my eyes so sometimes that liner doesn't come off with just wiping the cotton ball downwards, which is why I wiggle the cotton ball around on my eye*After using this product I wash my face normally, and make sure to rinse around my eye area to remove the remaining make up remover*A little goes a long way*Didn't hurt too bad when I accidentally got it in my eye (I accidentally got Avon's eye make up remover in my eye and it was awful)I definitely will be repurchasing this product, it's wonderful. I've found my new favorite eye make up remover, sorry Avon!",4.0,Good stuff!,1379808000,"09 22, 2013"
A1S1B0TWZEG4VJ,B000052WYL,Eliu Prieto,"[0, 0]",Excellent product. No skin irritation. Easily remove the remains of mask. I highly recommend it. Just saw him I knew it was good buy,5.0,Excellent,1399161600,"05 4, 2014"
A2KWLOBY7GABA0,B000052WYL,Fred,"[1, 2]",I have tried others but this is simply the best and removing mascara. It's great for also removing MAC paint pot base for the eyes... and for cleaning the brush that comes with it.,5.0,The best for removing mascara!,1377475200,"08 26, 2013"
A2FN4ABZQRR9GE,B000052WYL,Jade Robinson,"[0, 0]","It does remove most of my eye makeup but not all. When I use it, it seems to remove it all but then I wash my face and see black mascara rings under my eyes. I'm using as directed, so I feel  it's not that effective. Also, it is moisturizing but too 'oily' for me. I find myself wiping my eyes on my face towel but still feel a residue around my eyes. I think it's all right but I wouldn't purchase again. Almay's makeup remover pads did a much better  job but they were somewhat drying ... so I'm still on the lookout for an ideal mascara remover",2.0,It's all right,1392768000,"02 19, 2014"
A319F6Y5SBU5YK,B000052WYL,JKC,"[0, 0]",Works great to get Cover Girl Waterproof Mascara off and to me that is a great accomplishment,5.0,EXCELLENT,1404345600,"07 3, 2014"
A149L4IP4RQ8S9,B000052WYL,Lara Davis,"[2, 3]","I am not trying to make advertise for the Mary Kay one I was just using it before I bought this Maybelline branded one,this one can do nothing with my waterproof Eye mascara also this bottle is so small,can be only used as a trave sized item!!",1.0,Far behind the Mary Kay Oil-Free Eye Makeup Remover,1380844800,"10 4, 2013"
AAH8M8ULI36DE,B000052WYL,LibrasRock,"[0, 0]","This is an oily formula that doesn't seem to cause any breakouts.  I use it at night, but it doesn't fully remove the makeup until my shower the next morning (for waterproof mascara).",3.0,Not my first choice,1384732800,"11 18, 2013"
A3J39RV0LQHXCP,B000052WYL,LindaPage,"[0, 0]",Works fast no matter what kind of eye makeup you use. Price is good..... easy to pack.... not eye stinging either.,4.0,Works very well,1397779200,"04 18, 2014"
A1A7U8OF2UR6WL,B000052WYL,"Lowrah4RB ""Lowrah4RB""","[0, 0]","A cheap eye makeup remover that works. If you find that your mascara does not go on as well every day, then maybe all the mascara was not removed. This works at night and leaves a little oil around your eyes that washes off without any problems.",4.0,It Works,1358985600,"01 24, 2013"
AGJXKY9XQ2BD5,B000052WYL,Luv2shop2much,"[0, 0]","This is the best I have found to remove waterproof mascara or any kind of mascara for that matter, & I have been using it for years.  It just takes a couple drops & lasts forever (kinda oily & I assume that is why it works so well at removing the mascara & eye makeup).  The price is a lot cheaper than most brands.",5.0,Great for waterproof mascara,1372118400,"06 25, 2013"
A3KL7ZYG9CWY82,B000052WYL,MissChe,"[0, 0]",PRO: It removes make up wellCON: It feels like baby oil is on my eyelids afterwardsI imagine the oil free version (looks the same but in a blue bottle) should be just rightStill alright,4.0,Pretty good,1376265600,"08 12, 2013"
A158XRI6AASL6,B000052WYL,phillyjmb,"[0, 0]",It can be a little greasy but that doesn't bother me since I use a glycolic acid cleanser afterwards.I never have to use a lot to remove my mascara. I feel like with the non-oil based ones I waste so much. This is a good consistent product.,5.0,It removes all,1365206400,"04 6, 2013"
A281NPSIMI1C2R,B000052WYL,"Rebecca of Amazon ""The Rebecca Review""","[4, 4]",If you are looking for a makeup remover that removes waterproof mascara this works great. It is oily so you only need a tiny amount on a cotton ball or pad. After wiping off all the mascara I recommend that you wash your face and areas around your eyes with a liquid soap you'd use to clean your face normally. Then splash a lot of water around your eyes especially so there is no oily residue left. If you don't do this the oil can be slightly irritating and may make your eyes feel itchy. So make sure to remove the remover and you should have less problems.~The Rebecca Review,4.0,Effective,1380585600,"10 1, 2013"
A2EK2IAJ4FHTZP,B000052WYL,Sarah,"[0, 0]","It was only OK because yes, it takes make up off great, but it's very oily. So when you rub it on your eye lids, and say you don't completely take all your eye make up off on accident, it will rub off when you try to put a different make up on because it's oily. I would rather buy a store brand non oily one I think",3.0,OK but very Oily,1384819200,"11 19, 2013"
A1RK5GJ4M1OWAF,B000052WYL,"Stephanie Alden Brooks ""Someone who loves boo...","[1, 2]","Maybelline eye products have a long history of producing excellent eye products. Maybelline mascara has always been a favorite of mine.  I highly recommend theMaybelline Expert Eyes Mascara Remover, Moisturizing , 2.3 fl oz (68 ml).  Try it, you will love it. I ordered this product from Amazon, my favorite place to shop!",5.0,Maybelline eye products are the greatest!,1345939200,"08 26, 2012"
A2U742I37JI26X,B000052WYL,s woody,"[0, 1]","this is the best mascarra remover on the market as far as I am concerned.  It immediately removes even water proof mascarra.  While it feels really greasy, that is easily removed with a good face wash",5.0,maybelline expert eyes mascara remover,1356998400,"01 1, 2013"
A1XH6NCME860D3,B000052WYL,Trish,"[0, 0]","I read Waterproof Eye Makeup Remover and thought &#34;Hey, I can finally used something other than baby oil, or other house-hold oils,&#34; thinking that it wasn't an oil bases remover. When it arrived I find out that this product is essentially just unscented mineral oil. It works and I'll use it until it's gone but I'll go back to using coconut oil when it's gone. If, like me, your use an unscented oil for moisturizing (I use coconut oil) then make it work double duty as a makeup remover as well and save a couple bucks and cut down on counter/makeup drawer clutter.",3.0,Works but other oils works just as well,1397001600,"04 9, 2014"
A37IRE9GZ0CZ7I,B000052WYN,"Aliza M. Beer ""Books & Belongings By Beverly ...","[0, 1]","This eyeliner was completely useless. It felt like the inside of the bottle was dried out or the liner was just so light and useless that you couldn't even see it. Also, the brush sucks. Overall, terrible.",1.0,Awful,1369785600,"05 29, 2013"
A2UFXLVH3I78Y4,B000052WYN,Amazon Customer,"[0, 0]","I heard that this eyeliner had super staying power, and it was super cheap, so I decided to give it a try.This stuff is awful. It smells bad, and the brush is kind of gloppy. I've been wearing eyeliner for years (gel is my preference), but this stuff was awful especially once it dried. It dried into this plastic strip on my eye, and it just felt awful.",2.0,Feels like plastic,1403222400,"06 20, 2014"
A2569HQNP3JZUZ,B000052WYN,Amazon Frequent Flyer,"[0, 0]","I get the brown and it always gives me the perfect soft, natural liner.  Unlike powders, it gives the definition to make the eyelashes stand out.  The liquid blends well with the eyelashes, but dries really fast.  It never flakes unlike other liquids.  The brush is exceptional; thin for a good line but large enough to control and leave a mark.  You do not need another brush.",5.0,A favorite for years,1389657600,"01 14, 2014"
AULEC463O7J5P,B000052WYN,anakonda,"[0, 0]","The brown is rather light. Maybe good for blondes, and in the day time.For the night time, it does not show much.I do not know about being waterproof... It seems to come off very easily, or maybe I have oily eye lids...",3.0,It is okay. Nothing special,1398556800,"04 27, 2014"
A0864963DOAY7LXGS5I6,B000052WYN,Andrea,"[0, 0]","I use nothing but this eyeliner. It stays on all day. you can apply light or thick. I like a dramatic yet natural look, and this works perfectly.",5.0,my favorite,1394755200,"03 14, 2014"
A240W3C2Z3WQCQ,B000052WYN,"Anne K. Blake ""Rootsgal""","[0, 0]","This stays on during those humid summers and I actually snorkeled in the Caribbean, (with goggles) and it stayed on perfectly.Is there anything more to say?The price is amazing and the product does what it is suppose to. No more raccoon eyes, ever!",5.0,I snorkeled with this eye liner,1367971200,"05 8, 2013"
A2JEGR5ASS6OE3,B000052WYN,Baby girl,"[0, 0]","I tried this because honestly it wasn't that expensive, but I found the brush applicator to be a DISASTER to apply, it went all over my eye except where I was aiming it to go, not good!!!! its like a long thin nail polish brush tip at the end, I had no control over the brush because of that! this is a disaster in a bottle for me",1.0,junk,1403222400,"06 20, 2014"
A3GD191LATGLP6,B000052WYN,crystal,"[0, 0]","This was the first waterproof liquid eyeliner that I used. When I first started using it, I loved it. However, I had nothing to compare it to. Since, I've used different drug store brands of liquid eyeliner and this one sort of fails in comparison. Don't get me wrong, it isn't horrible, but there are others out there that are better. It is waterproof, but it isn't air proof. It dries, cracks an then flakes off throughout the day. As it dries, it feels as if it tightens and shrinks (which causes the cracking). While it does this, IT ITCHES SOMETHING FIERCE! After a while, the brush starts to get weird and application gets messy. I wouldn't recommend it.",3.0,It's just so-so,1364774400,"04 1, 2013"
A1NB86VZRY4WO1,B000052WYN,Debra,"[0, 0]","I'm not really sure what every ones problem of complaining about the brush unless you have no hands or parkinsons and can't hold your hand steady its virtually impossible to get this all over your eye. The brush is far shorter than most liquid eyeliner brushes and only one coat is needed. I haven't even used liquid liner in twelve years until the last week and first try made a very even and precise line. I bought this for the waterproof factor and since it is the first liquid eyeliner i ever owned 13 years ago. I also bought e.l.f. brand because it was incredibly cheap. For $8.99 at CVS you get 0.25 oz of product compared to almays 0.10 oz for $8.49 (not waterproof), CGs 0.08 oz at $8.99 (not waterproof), L'oreals 0.08 at $9.99 (not waterproof) and e.l.f.s 0.10 for $3.49-$7.99 (not waterproof). For a bargain shopper or even as a spare for those who don't mind shelling out their life savings got one tenth of an ounce of eyeliner, i would highly recommend this product.  For those who have no hand eye coordination or can't draw a straight line to save their life I'd suggest not buying eye liner at all since you guys always blame the product instead of your own inability to properly apply the product. http://instagram.com/p/qE7J5sQ8PP/ a picture comparing the two products.",5.0,Not As Bad As These Reviews Will Have You Believe,1404518400,"07 5, 2014"
